ds,zone,yhat,yhat_lower,yhat_upper
2024-01-02,Barakhamba Road,3.0236079947104444,1.0730027610718544,5.002392204420882
2024-01-03,Barakhamba Road,2.9280100847658486,1.1250285834864486,4.746209334100005
2024-01-04,Barakhamba Road,3.161461111792467,1.2669132743709575,4.992254232048423
2024-01-05,Barakhamba Road,3.027140265595764,1.097318265529738,4.816207811314063
2024-01-07,Barakhamba Road,2.6687674115699624,0.7869001511482641,4.454917131978753
2024-01-08,Barakhamba Road,2.9147729823331545,1.0578539770060102,4.770140552518737
2024-01-11,Barakhamba Road,2.707485394890053,0.8678769802561788,4.649025167888964
2024-01-13,Barakhamba Road,2.164478711333137,0.45848066008549865,3.8925860350952073
2024-01-14,Barakhamba Road,2.281168241221815,0.5207147890188029,4.180753866640471
2024-01-15,Barakhamba Road,2.561147557517356,0.7494530715951786,4.422730213458754
2024-01-16,Barakhamba Road,2.2576821136689005,0.436300491996132,4.107880573701027
2024-01-17,Barakhamba Road,2.2103935971585336,0.39368446012030306,4.107107971626492
2024-01-18,Barakhamba Road,2.4997966260805775,0.582484399462595,4.342493909577992
2024-01-19,Barakhamba Road,2.4382713050220315,0.606610972622901,4.318392803438972
2024-01-20,Barakhamba Road,2.0788684863236826,0.20026107055355427,3.949486013215367
2024-01-21,Barakhamba Road,2.2568512206260034,0.39919353619121917,4.0909220436685985
2024-01-22,Barakhamba Road,2.5971827960951845,1.0320179926800943,4.478231074497277
2024-01-23,Barakhamba Road,2.3571261187472614,0.6650816537404179,4.248144884547887
2024-01-25,Barakhamba Road,2.7107637768866164,0.8513318065419893,4.595166298209067
2024-01-26,Barakhamba Road,2.699035277329257,0.7929733138351278,4.499242578501961
2024-01-27,Barakhamba Road,2.3850686586044225,0.5889547434810032,4.260610624440113
2024-01-28,Barakhamba Road,2.596956407514459,0.7510717301969179,4.509813370136286
2024-01-29,Barakhamba Road,2.961453237482455,1.1883017639060158,4.801196785843488
2024-01-30,Barakhamba Road,2.74049903326818,0.926268881101755,4.536848466987311
2024-01-31,Barakhamba Road,2.7596285394986273,0.8847829655545761,4.666531912943919
2024-02-01,Barakhamba Road,3.0964995398825463,1.4359416119881632,5.11333385355358
2024-02-02,Barakhamba Road,3.0721014490127008,1.2137448606263284,5.050482417847424
2024-02-04,Barakhamba Road,2.915777425522406,1.2302163415700662,4.682062505506232
2024-02-05,Barakhamba Road,3.236483010632842,1.4511340277201985,5.116424226452856
2024-02-06,Barakhamba Road,2.968093062709785,1.1844369024678016,4.809833554927047
2024-02-07,Barakhamba Road,2.931196257345354,1.2183352736588422,4.813947646072037
2024-02-08,Barakhamba Road,3.2041707336929535,1.3203296678953809,5.117321742735839
2024-02-09,Barakhamba Road,3.114456317322803,1.3110304284679146,4.979266839031156
2024-02-10,Barakhamba Road,2.714521914739542,1.0284114932028894,4.63165176120656
2024-02-11,Barakhamba Road,2.822410071488808,1.0853906920474834,4.689346008831458
2024-02-12,Barakhamba Road,3.0726977139300753,1.185703253127056,4.937538136789952
2024-02-13,Barakhamba Road,2.7407565961426683,0.7722120907724189,4.575568976020416
2024-02-14,Barakhamba Road,2.6427457687524276,0.6094109355544594,4.403585870603701
2024-02-15,Barakhamba Road,2.8580104649574505,1.0355179230910276,4.667538396352032
2024-02-16,Barakhamba Road,2.7204084940188227,0.8561882963799732,4.656806606255545
2024-02-17,Barakhamba Road,2.283292636639189,0.25797648006775736,4.000792097118187
2024-02-18,Barakhamba Road,2.3596916345012944,0.6386995923241084,4.148777568060094
2024-02-19,Barakhamba Road,2.5877393350042603,0.8056086995247883,4.425953522942911
2024-02-20,Barakhamba Road,2.2488086356884014,0.4011923693099902,3.916226504791432
2024-02-21,Barakhamba Road,2.153310114177791,0.29019753518797037,4.084021854092525
2024-02-22,Barakhamba Road,2.3800496352868197,0.4522453031964791,4.238517876347025
2024-02-23,Barakhamba Road,2.2676455559329263,0.35986751304331877,4.017355753894202
2024-02-24,Barakhamba Road,1.8685672678307743,0.05178005864924062,3.6695199501628784
2024-02-25,Barakhamba Road,1.9889968712645518,0.15094944670557942,3.8883859461834356
2024-02-26,Barakhamba Road,2.2687722437078364,0.3852763362509539,4.0523771167697085
2024-02-27,Barakhamba Road,1.993442068288705,0.15366609013556168,3.8621864374031962
2024-02-28,Barakhamba Road,1.965917045404027,0.15408353756485765,3.8582559223536164
2024-02-29,Barakhamba Road,2.2628307391207105,0.44467475170504983,4.14818252742325
2024-03-01,Barakhamba Road,2.2260897649112765,0.4544280927334242,4.230006998185153
2024-03-02,Barakhamba Road,1.906006759141396,0.05622246666915488,3.738700485564173
2024-03-03,Barakhamba Road,2.100875740121007,0.30647461890973193,4.058903360511042
2024-03-04,Barakhamba Road,2.4514564014292928,0.7134445945857368,4.285664098413258
2024-03-05,Barakhamba Road,2.246970755844752,0.31170964826916703,3.952837413940578
2024-03-06,Barakhamba Road,2.2826206645365272,0.454320193770224,4.195679393220705
2024-03-07,Barakhamba Road,2.632957826061393,0.840841567029,4.4255746729340135
2024-03-08,Barakhamba Road,2.6435652159706584,0.8471307338799307,4.42317609187553
2024-03-09,Barakhamba Road,2.363275063936457,0.5656088946140484,4.232900526374917
2024-03-10,Barakhamba Road,2.5834410219388513,0.7685444779782966,4.469688674089516
2024-03-11,Barakhamba Road,2.946939772495824,1.1695141583203896,4.845694862944319
2024-03-12,Barakhamba Road,2.7480789657899374,0.8548180091078103,4.664174919831036
2024-03-13,Barakhamba Road,2.775945118290498,0.859764976680504,4.7041122477778
2024-03-14,Barakhamba Road,3.10474211056511,1.2720533686816033,5.086973401648781
2024-03-15,Barakhamba Road,3.085559622777701,1.2045097341981943,4.963106081346242
2024-03-16,Barakhamba Road,2.767629403073418,0.9135956915448934,4.546583116348355
2024-03-17,Barakhamba Road,2.937246294007281,1.0512966899619947,4.7466249182433415
2024-03-18,Barakhamba Road,3.241239232897711,1.5140457366385387,5.158346867799796
2024-03-19,Barakhamba Road,2.9807438464964164,1.0819501627848511,4.804538610834234
2024-03-20,Barakhamba Road,2.9403365971487014,1.1543072104095589,4.726793836078637
2024-03-21,Barakhamba Road,3.1953013321077206,1.3698959998021842,4.969154328077075
2024-03-22,Barakhamba Road,3.1034489872799504,1.296393062843049,4.83905665259456
2024-03-24,Barakhamba Road,2.813040941009666,0.9982493069962702,4.689609389643139
2024-03-25,Barakhamba Road,3.047627555195723,1.2029695077017268,4.7732844334572775
2024-03-26,Barakhamba Road,2.7272336437014704,0.8728731996980693,4.589317199780123
2024-03-27,Barakhamba Road,2.631759623610607,0.7267371070468153,4.3837557284539175
2024-03-28,Barakhamba Road,2.8371154392116114,0.9703138485091608,4.757749300117772
2024-03-29,Barakhamba Road,2.7071052621464973,0.9412809025344134,4.5200173418206635
2024-03-30,Barakhamba Road,2.292721032930949,0.4111816433876704,4.093859979243175
2024-03-31,Barakhamba Road,2.3703412855901904,0.5465108334149934,4.246492778457382
2024-04-01,Barakhamba Road,2.5941408625739104,0.4902605793654585,4.425151080368609
2024-04-02,Barakhamba Road,2.277612535919917,0.5011651744960726,4.070496637885087
2024-04-03,Barakhamba Road,2.1943125387142977,0.3706221851873774,4.097249107900864
2024-04-04,Barakhamba Road,2.4190401772136285,0.6330805842386437,4.242671500789752
2024-04-05,Barakhamba Road,2.319833516938012,0.44693906810361694,4.257310872389432
2024-04-06,Barakhamba Road,1.9463382280135915,0.03358750123363524,3.767124882059086
2024-04-07,Barakhamba Road,2.0677042644395827,0.2379818498273749,3.98224636701699
2024-04-08,Barakhamba Road,2.3395245993146254,0.5163247538354371,4.338705640275919
2024-04-10,Barakhamba Road,2.0529973042802805,0.17986751678320215,3.9533593041241573
2024-04-12,Barakhamba Road,2.2918232401740264,0.39695160570326504,4.03190080980426
2024-04-14,Barakhamba Road,2.148337522975907,0.40500404434848813,3.9113552498467845
2024-04-15,Barakhamba Road,2.46511384016916,0.5878706020215749,4.129894702221439
2024-04-16,Barakhamba Road,2.2483898449481914,0.229536654479332,3.999983880246892
2024-04-17,Barakhamba Road,2.257171734375257,0.48734356525177963,4.054498165558704
2024-04-18,Barakhamba Road,2.562849471052503,0.8208853543915503,4.489474994448732
2024-04-19,Barakhamba Road,2.5414382323209797,0.6004848176402697,4.215960682789727
2024-04-20,Barakhamba Road,2.2401028075586322,0.46534618041858244,4.200800642133047
2024-04-21,Barakhamba Road,2.4144360863989394,0.6824984675961282,4.34057161816096
2024-04-22,Barakhamba Road,2.7244236101054287,0.810909610007021,4.523918765188514
2024-04-23,Barakhamba Road,2.4977155447748016,0.5796041122074689,4.267936478665068
2024-04-24,Barakhamba Road,2.487892939719941,0.7473706660027446,4.373906043560211
2024-04-25,Barakhamba Road,2.7665948409680308,0.8959416263128938,4.634087893786464
2024-04-26,Barakhamba Road,2.7158282653175636,0.8965511547758556,4.548367978474187
2024-04-27,Barakhamba Road,2.383515190468384,0.6120162458056807,4.236095569818125
2024-04-28,Barakhamba Road,2.5204074392155356,0.6824642538669972,4.3955847508915875
2024-04-29,Barakhamba Road,2.7905117739094134,0.8238701297701031,4.511327635325375
2024-04-30,Barakhamba Road,2.5282215780715367,0.6455334911077288,4.368542480768293
2024-05-01,Barakhamba Road,2.482368476566237,0.6802555949197268,4.228915451117724
2024-05-02,Barakhamba Road,2.7252807287620295,0.8756931212240638,4.6524269196654515
2024-05-03,Barakhamba Road,2.6451517581206505,0.7842228278975859,4.462884760111603
2024-05-04,Barakhamba Road,2.290606533796112,0.4752094829410168,4.0164492854578135
2024-05-06,Barakhamba Road,2.6625951501564122,0.8748810204341679,4.505263952380426
2024-05-07,Barakhamba Road,2.397006513481354,0.5278621477282498,4.156970075054048
2024-05-08,Barakhamba Road,2.3536238590750433,0.5984128287747781,4.193824544047867
2024-05-09,Barakhamba Road,2.6043470826884434,0.7658837741049198,4.655613563032235
2024-05-10,Barakhamba Road,2.5423014827646533,0.6661737108683528,4.428452452915622
2024-05-11,Barakhamba Road,2.215458703294112,0.5488973269017137,4.254747986654506
2024-05-13,Barakhamba Road,2.654067807656932,0.8691533346560198,4.441334391805566
2024-05-14,Barakhamba Road,2.4339972473312574,0.6927704794939643,4.15170134149052
2024-05-15,Barakhamba Road,2.438713505691223,0.5134226313402753,4.222630426302978
2024-05-16,Barakhamba Road,2.7383983941076386,0.8671978724376989,4.57929764309894
2024-05-17,Barakhamba Road,2.7299426098680253,0.8589069144665155,4.566883738998127
2024-05-18,Barakhamba Road,2.459651493892025,0.6446022109179221,4.412522514570261
2024-05-19,Barakhamba Road,2.659180869925542,0.782562673990058,4.613120069571891
2024-05-20,Barakhamba Road,2.9994730908209357,1.1364669820252884,4.976440625564647
2024-05-21,Barakhamba Road,2.8296110439662097,1.0302913312568969,4.796077205105576
2024-05-22,Barakhamba Road,2.8783789261427897,0.8289038539430051,4.830502912005474
2024-05-23,Barakhamba Road,3.214273167247491,1.301721566104457,5.1016364982097855
2024-05-24,Barakhamba Road,3.238206593222039,1.4095786054387869,4.98346714475381
2024-05-25,Barakhamba Road,2.9952898868135596,1.259726643139449,4.868430451983105
2024-05-26,Barakhamba Road,3.2104560519499374,1.3822220737599091,5.1669439377175
2024-05-27,Barakhamba Road,3.556906969994939,1.5796642163343093,5.338383058112006
2024-05-28,Barakhamba Road,3.3888735177022893,1.4129797975506637,5.23214450780527
2024-05-29,Barakhamba Road,3.4290033507826148,1.5811191944069487,5.234502377981444
2024-05-31,Barakhamba Road,3.744109452996257,1.9562914427013331,5.576541764126586
2024-06-01,Barakhamba Road,3.470553344877007,1.578493321204003,5.278030874505967
2024-06-02,Barakhamba Road,3.6441967430519284,1.8268494722417352,5.497403168955228
2024-06-03,Barakhamba Road,3.9417765266834586,2.1047207689255893,5.5979800141475735
2024-06-04,Barakhamba Road,3.723874267258133,1.9234212767180576,5.604283723051089
2024-06-05,Barakhamba Road,3.708101268208924,1.8249212702213318,5.705218526876749
2024-06-06,Barakhamba Road,3.963017277427149,1.9948361653944744,5.859513964366724
2024-06-07,Barakhamba Road,3.9009875976832444,2.088910528795941,5.706820296809803
2024-06-08,Barakhamba Road,3.5680289402324954,1.7272682462977773,5.442938017658452
2024-06-10,Barakhamba Road,3.9136367405355506,2.2403072099100982,5.7131731356067625
2024-06-11,Barakhamba Road,3.6397708519733234,1.7724560156584797,5.404827710235857
2024-06-12,Barakhamba Road,3.5696017528798163,1.7072890937245118,5.3715049936874815
2024-06-14,Barakhamba Road,3.6647736188294178,1.64474670370054,5.4782001345555384
2024-06-15,Barakhamba Road,3.294349189931043,1.4467874326388543,5.1510095140728485
2024-06-16,Barakhamba Road,3.36955794434567,1.4697093966721468,5.231324286810792
2024-06-17,Barakhamba Road,3.5739177878298825,1.775244665006884,5.130614556942373
2024-06-18,Barakhamba Road,3.279956799832713,1.43437639748202,5.111440456556567
2024-06-19,Barakhamba Road,3.1940263465826537,1.3800841982115137,5.191352838560316
2024-06-20,Barakhamba Road,3.3841456526982707,1.48414693994087,5.178388729927665
2024-06-21,Barakhamba Road,3.273043387490269,1.381221095546489,5.190971126898153
2024-06-22,Barakhamba Road,2.906111721038753,0.9373931844196959,4.742621639698251
2024-06-24,Barakhamba Road,3.197390341174541,1.363414967239917,5.179719403072922
2024-06-25,Barakhamba Road,2.918569047708621,1.0131183416852614,4.812392300789433
2024-06-26,Barakhamba Road,2.848834255095151,0.9528151540618848,4.713980564420514
2024-06-27,Barakhamba Road,3.0549557761586104,1.1803256672910452,4.993103434707351
2024-06-28,Barakhamba Road,2.964006756940206,1.009724132847537,4.782501046624432
2024-06-29,Barakhamba Road,2.620389801250469,0.7972648025967312,4.386980864606629
2024-06-30,Barakhamba Road,2.719792961572196,0.8305688008032255,4.587404061301758
2024-07-01,Barakhamba Road,2.950102017766928,1.1184226653610692,4.71002840671494
2024-07-02,Barakhamba Road,2.693630918376493,0.7624866854659723,4.525396914455498
2024-07-03,Barakhamba Road,2.643612011187961,0.6541223372734895,4.473295874811706
2024-07-05,Barakhamba Road,2.7927498167589833,1.0511854968321386,4.524870390387667
2024-07-06,Barakhamba Road,2.467844454345683,0.6258947915220073,4.288823814734828
2024-07-07,Barakhamba Road,2.5809655085377816,0.7183083480317614,4.227336433865131
2024-07-08,Barakhamba Road,2.822869137120495,0.8816089098005443,4.780316477844187
2024-07-09,Barakhamba Road,2.581507653983991,0.83407904433311,4.474442550644366
2024-07-10,Barakhamba Road,2.5443295716854717,0.6828636626135812,4.414510154749002
2024-07-11,Barakhamba Road,2.7770416230230817,0.981120216827691,4.6525917592829416
2024-07-12,Barakhamba Road,2.7169391794460034,0.7970826393687238,4.551567640597222
2024-07-13,Barakhamba Road,2.4080182852357566,0.5501590705171302,4.390667505424323
2024-07-14,Barakhamba Road,2.5342481909801333,0.7682061142379807,4.403761868927241
2024-07-15,Barakhamba Road,2.7894504346868456,0.8818811461189093,4.627911464010088
2024-07-16,Barakhamba Road,2.567295308238552,0.608619837046884,4.4360014456940275
2024-07-17,Barakhamba Road,2.5494092058731654,0.5992188857163201,4.450147621623844
2024-07-18,Barakhamba Road,2.80109116369081,0.9571251376439235,4.665181787251785
2024-07-19,Barakhamba Road,2.764725831359693,0.9522546855609239,4.537797368101322
2024-07-20,Barakhamba Road,2.483939074791236,0.7018225606099123,4.477722748720754
2024-07-21,Barakhamba Road,2.6365342645828562,0.8215408571684374,4.413837986438423
2024-07-22,Barakhamba Road,2.9188649049608175,1.0474162238274587,4.593359435277714
2024-07-23,Barakhamba Road,2.7297285793608688,0.9258560821342487,4.527815971094662
2024-07-24,Barakhamba Road,2.744301170967574,0.9451968294104773,4.739557566289909
2024-07-26,Barakhamba Road,3.024144814136675,1.1944272252475068,4.877334711665936
2024-07-27,Barakhamba Road,2.778890603910343,0.8886151435806207,4.734782693081789
2024-07-28,Barakhamba Road,2.9621363965905454,1.1508412813240732,4.849156223276533
2024-07-29,Barakhamba Road,3.2722670701791365,1.524273403642028,5.229122525239593
2024-07-30,Barakhamba Road,3.112791264423218,1.2009135733271519,4.846383313739765
2024-07-31,Barakhamba Road,3.1521177609828532,1.2813998248912517,4.918291588370057
2024-08-01,Barakhamba Road,3.4532352086528433,1.6087816606075487,5.239269925613795
2024-08-02,Barakhamba Road,3.4673424244604854,1.5236340027770907,5.357764604680723
2024-08-03,Barakhamba Road,3.2361398449723793,1.33265846273908,5.162745607995907
2024-08-04,Barakhamba Road,3.424137033470856,1.540174923000385,5.25141820739172
2024-08-05,Barakhamba Road,3.7320497864290068,1.9541021602888824,5.502018268344468
2024-08-06,Barakhamba Road,3.568518965236004,1.6676733348313821,5.437526467045107
2024-08-07,Barakhamba Road,3.5957200235329765,1.7892018237453586,5.462260567773637
2024-08-08,Barakhamba Road,3.8760182373602534,2.0754182491311677,5.771989712220853
2024-08-09,Barakhamba Road,3.8656970329036695,2.1061278102839798,5.6251324033282595
2024-08-11,Barakhamba Road,3.756617640659162,2.010181997152508,5.700255058724704
2024-08-12,Barakhamba Road,4.020549966455076,2.2463686767528173,5.998051276491122
2024-08-13,Barakhamba Road,3.812737773967798,1.8829213323699834,5.729415963749138
2024-08-14,Barakhamba Road,3.7899707641596736,1.8024658958655582,5.667023861527069
2024-08-15,Barakhamba Road,4.014798949829041,2.2788734831241872,5.968550108847005
2024-08-16,Barakhamba Road,3.9493382184114103,2.066558603836175,5.759535356000697
2024-08-17,Barakhamba Road,3.63564863363088,1.7773028948209038,5.512536817398607
2024-08-18,Barakhamba Road,3.7273585928889106,1.8934207509686922,5.480201461962157
2024-08-19,Barakhamba Road,3.932027788513031,2.087396698981033,5.760047898958593
2024-08-20,Barakhamba Road,3.670629880744846,1.8153929255099106,5.503795508401131
2024-08-21,Barakhamba Road,3.5947755516431976,1.7253048226421321,5.5960136696748854
2024-08-22,Barakhamba Road,3.7672702186420155,2.0844329448903482,5.538124417818554
2024-08-23,Barakhamba Road,3.655995457285856,1.8688842195185726,5.546118134250216
2024-08-24,Barakhamba Road,3.3033233044758807,1.4575162183888795,5.06345029384837
2024-08-25,Barakhamba Road,3.357395833454222,1.5011510592477353,5.270331049011414
2024-08-27,Barakhamba Road,3.2448018299769426,1.4742929328381356,4.953682053747402
2024-08-28,Barakhamba Road,3.150659690672356,1.3061114238534561,4.9679730899421655
2024-08-30,Barakhamba Road,3.192302185945426,1.2309687130117193,5.034448023101011
2024-08-31,Barakhamba Road,2.8427962396117703,1.0358847670350435,4.547721635786959
2024-09-01,Barakhamba Road,2.9021633506100635,1.1640664495346473,4.755134997865491
2024-09-02,Barakhamba Road,3.083515974008192,1.229602114138616,4.932260835063756
2024-09-03,Barakhamba Road,2.8185512335446545,0.9798664937169598,4.704322966062535
2024-09-04,Barakhamba Road,2.7464274401129276,0.7765655942713645,4.5783505699586104
2024-09-05,Barakhamba Road,2.9282706634819387,1.1890188602050065,4.889626604844131
2024-09-06,Barakhamba Road,2.841260759419731,0.950205150986491,4.718152897074397
2024-09-07,Barakhamba Road,2.526170721732271,0.6730213635299735,4.391244112465502
2024-09-08,Barakhamba Road,2.6180088947607243,0.7933844332083231,4.451670895758003
2024-09-09,Barakhamba Road,2.8318848831827763,0.8976515620126154,4.620691897634416
2024-09-10,Barakhamba Road,2.6042017368647734,0.7492768326112031,4.415888406127173
2024-09-11,Barakhamba Road,2.5673708843419143,0.7057630309259388,4.352508476986255
2024-09-12,Barakhamba Road,2.781301078489478,0.8466095637014687,4.64546352089907
2024-09-13,Barakhamba Road,2.727590819696621,0.8713615426978613,4.527469937182237
2024-09-14,Barakhamba Road,2.446130469991175,0.754285626479871,4.315758030929638
2024-09-15,Barakhamba Road,2.5654222669727402,0.7312939495775199,4.3695988166199955
2024-09-16,Barakhamba Road,2.802948349859641,1.0842815528528418,4.769851158798611
2024-09-17,Barakhamba Road,2.600263354779675,0.7612539148382981,4.530043268301115
2024-09-18,Barakhamba Road,2.5835335139482516,0.7541773995557196,4.419868937475073
2024-09-19,Barakhamba Road,2.8119928045547558,0.892875566740134,4.543739784874495
2024-09-20,Barakhamba Road,2.7722261277519977,0.8736815813783742,4.724307988920163
2024-09-21,Barakhamba Road,2.5038185245590783,0.5494776418048354,4.363453407104526
2024-09-22,Barakhamba Road,2.629337748081376,0.9133905073181585,4.427758186056215
2024-09-23,Barakhamba Road,2.869189990285103,1.055318877308476,4.816943479589044
2024-09-24,Barakhamba Road,2.6705996734803312,0.8078494088922542,4.452334625294156
2024-09-25,Barakhamba Road,2.6539610276416346,0.8834448704872004,4.566478571884651
2024-09-26,Barakhamba Road,2.8782515517346696,1.0270157452511937,4.760122211133447
2024-09-27,Barakhamba Road,2.8353980620993973,0.9548790818845844,4.7139401941294325
2024-09-28,Barakhamba Road,2.5649672692420684,0.6965722578145618,4.350810929234653
2024-09-29,Barakhamba Road,2.683807384650436,0.8781047606170777,4.537547244025613
2024-09-30,Barakhamba Road,2.9153902450218787,0.9510233560810731,4.71784949569514
2024-10-01,Barakhamba Road,2.7126791528255954,0.8025939279789138,4.5663776745620925
2024-10-02,Barakhamba Road,2.6902958141231035,0.9322735396069818,4.696790840453001
2024-10-03,Barakhamba Road,2.9068958405554146,1.1386876630625766,4.724245034429906
2024-10-04,Barakhamba Road,2.85962400583905,1.0595991071706132,4.77368727911933
2024-10-05,Barakhamba Road,2.5878538627600345,0.8131848000040315,4.4420835651712824
2024-10-06,Barakhamba Road,2.7024970966957693,0.8410598413657081,4.4058478565756785
2024-10-07,Barakhamba Road,2.9298414682764853,1.1300532805438326,4.681885303742441
2024-10-09,Barakhamba Road,2.706485623220988,0.6803607583066181,4.519515500471709
2024-10-10,Barakhamba Road,2.9223932802976282,1.1998751662425686,4.810164262161736
2024-10-11,Barakhamba Road,2.878118401421706,1.060292790168779,4.782377942560116
2024-10-12,Barakhamba Road,2.612571225396091,0.6076276602280051,4.4903313462158705
2024-10-13,Barakhamba Road,2.730477513330223,0.8847966239448494,4.526975275033194
2024-10-14,Barakhamba Road,2.960718185583784,1.1060150561727173,4.897683605238883
2024-10-15,Barakhamba Road,2.7669973696380357,1.0016179018046363,4.6363719958712455
2024-10-16,Barakhamba Road,2.751662818919832,0.962683330118853,4.60795557631355
2024-10-17,Barakhamba Road,2.9720262442085885,1.0874691989341267,4.879850832143601
2024-10-18,Barakhamba Road,2.9350151712108614,1.0649192633122095,4.659036240481044
2024-10-19,Barakhamba Road,2.6790258048087847,0.7233306473811292,4.523310753942843
2024-10-20,Barakhamba Road,2.8025797076001195,0.9755390990589213,4.689042963985344
2024-10-21,Barakhamba Road,3.037161680034478,1.3620661273139358,4.877490042565479
2024-10-22,Barakhamba Road,2.851785860973912,0.9754155040285583,4.841784045814622
2024-10-23,Barakhamba Road,2.8426394871070326,1.0851621325043876,4.6745455797901485
2024-10-24,Barakhamba Road,3.0663711084174103,1.301189157822023,4.8167178876236365
2024-10-25,Barakhamba Road,3.034835358298865,1.0565192615277004,4.882655818796185
2024-10-26,Barakhamba Road,2.7859964777246207,0.857975100948748,4.610893858432846
2024-10-27,Barakhamba Road,2.912252409867526,1.1538730200957767,4.684792691834171
2024-10-30,Barakhamba Road,2.959814365254,1.0154392203832068,4.984906108825918
2024-10-31,Barakhamba Road,3.182450073700136,1.4603263910544828,5.011399254952064
2024-11-01,Barakhamba Road,3.151638396851569,1.3337549745916042,4.962093914196465
2024-11-02,Barakhamba Road,2.904918448675468,1.136172307925442,4.839972298671085
2024-11-03,Barakhamba Road,3.0285574144279055,1.17276205628104,4.783272963929494
2024-11-05,Barakhamba Road,3.0771169411998796,1.1924060161426315,4.958294675950145
2024-11-06,Barakhamba Road,3.0657119807227318,1.1919406828830925,4.975827185368229
2024-11-07,Barakhamba Road,3.280527887987644,1.415382601912275,4.990294196666495
2024-11-08,Barakhamba Road,3.2432892919826197,1.3229807824170037,5.008174325755623
2024-11-09,Barakhamba Road,2.991090918165588,1.1587877604448935,4.822840977807958
2024-11-10,Barakhamba Road,3.10406373783818,1.2934054283985628,4.943954086109296
2024-11-11,Barakhamba Road,3.321702888044641,1.4504008026137558,5.194715508380562
2024-11-12,Barakhamba Road,3.1291265889956397,1.3022210797301088,4.944912307354982
2024-11-13,Barakhamba Road,3.1041918687659247,1.3562201894338184,5.129861898237091
2024-11-14,Barakhamba Road,3.3016914651005376,1.4627537544502438,5.212201239045643
2024-11-16,Barakhamba Road,2.981064927604806,1.1602262144471345,4.915822199661544
2024-11-18,Barakhamba Road,3.269229698688448,1.4412917492699604,5.078784443319158
2024-11-19,Barakhamba Road,3.0577835704581693,1.2038432746953043,4.965891646742557
2024-11-20,Barakhamba Road,3.0115553156578847,1.1836448501120977,4.748831471203756
2024-11-21,Barakhamba Road,3.1849977149123316,1.2799265075364092,5.08995617000764
2024-11-22,Barakhamba Road,3.1101381261872785,1.3310893215126898,5.043432488735459
2024-11-23,Barakhamba Road,2.8236916973701445,1.0182674000201513,4.658954991079379
2024-11-24,Barakhamba Road,2.8940631015169807,1.0787761147223722,4.692862749992729
2024-11-25,Barakhamba Road,3.0666612782667335,1.2087267381715574,5.049683588576927
2024-11-26,Barakhamba Road,2.8379445390645324,1.021254148943889,4.6872659790547715
2024-11-27,Barakhamba Road,2.774172855408414,0.9691919005380527,4.535834040880998
2024-11-28,Barakhamba Road,2.929530281156413,1.0981937841571334,4.744203708458155
2024-11-29,Barakhamba Road,2.841331719049387,0.8922167482052409,4.7576767674433365
2024-11-30,Barakhamba Road,2.5461794192067875,0.7293529235469565,4.562401923290848
2024-12-01,Barakhamba Road,2.606625551358485,0.8656623207535924,4.500119374802639
2024-12-03,Barakhamba Road,2.541220307735264,0.7797213570523593,4.486589241534875
2024-12-04,Barakhamba Road,2.4776106120370986,0.6280474574566394,4.191680533222851
2024-12-05,Barakhamba Road,2.6337381349236826,0.8060008092598453,4.550429478690997
2024-12-06,Barakhamba Road,2.5518358753596027,0.6423015754269499,4.374360005284838
2024-12-07,Barakhamba Road,2.267985359486102,0.37382847787778056,4.118691740148948
2024-12-08,Barakhamba Road,2.338449544802511,0.5361686477237969,4.1375906985361555
2024-12-09,Barakhamba Road,2.513974565278655,0.5601993403362715,4.432916840002887
2024-12-11,Barakhamba Road,2.255188081660098,0.3684302061286183,4.118849553485897
2024-12-12,Barakhamba Road,2.4272259140774883,0.5854181429557996,4.191209967747617
2024-12-13,Barakhamba Road,2.364488096715881,0.5427734770329128,4.224438422423017
2024-12-14,Barakhamba Road,2.1021779243693777,0.1567257374576613,3.9738331249532797
2024-12-15,Barakhamba Road,2.189968501920801,0.3372806462840492,4.14370787640435
2024-12-16,Barakhamba Road,2.3808140417182933,0.6450127937733652,4.133854229715211
2024-12-18,Barakhamba Road,2.1548630727151896,0.3117853797991029,4.0275511004945965
2024-12-19,Barakhamba Road,2.3368673428469533,0.30935560011182794,4.122214154554801
2024-12-20,Barakhamba Road,2.2840816189990742,0.3175148768552872,4.161649446875273
2024-12-22,Barakhamba Road,2.1210870179875227,0.2823426183352226,3.914238038841668
2024-12-23,Barakhamba Road,2.3097864010379654,0.3582178330335279,4.127060046215079
2024-12-24,Barakhamba Road,2.114478134618085,0.2446220907699533,3.9530613734669036
2024-12-25,Barakhamba Road,2.0763874388082217,0.18667239179363607,3.8324967804186154
2024-12-26,Barakhamba Road,2.246629758275283,0.44713179337670955,4.114466345723727
2024-12-27,Barakhamba Road,2.181812150898112,0.4508055148692508,4.109601771286793
2024-12-28,Barakhamba Road,1.9164170975886894,0.051230572070653985,3.7319588257273613
2024-12-30,Barakhamba Road,2.155792143974793,0.2749601066796366,4.207107515169445
2024-12-31,Barakhamba Road,1.9426352569078889,0.03253669948752917,3.6948741974624157
2025-01-01,Barakhamba Road,1.8844538117414196,0.03275129694515275,3.7835329734709524
2025-01-02,Barakhamba Road,2.0324217389655335,0.27232315714912275,3.8489074022075305
2025-01-03,Barakhamba Road,1.9488009569574098,0.11884188619387206,3.834967647326217
